gg_chr	gg_start	gg_end	sc_scaffold	sc_scaffold_length	sc_start	sc_end
chromosome_3	19293289	19315183	superscaffold55	21959586	19034685	19056698
chromosome_3	19339528	19390151	superscaffold55	21959586	18953145	19007420
chromosome_3	19410234	19445113	superscaffold55	21959586	18891414	18928824
chromosome_3	19445175	19478538	superscaffold55	21959586	18857590	18890516
chromosome_3	19533452	19550699	superscaffold55	21959586	18774560	18792763
chromosome_3	19601294	19625585	superscaffold55	21959586	18684114	18708861
chromosome_3	19625575	19647746	superscaffold55	21959586	18659527	18682496
chromosome_3	19647775	19670120	superscaffold55	21959586	18633279	18658372
chromosome_3	19710866	19744299	superscaffold55	21959586	18546770	18581995
chromosome_3	19750864	19766075	superscaffold55	21959586	18520999	18536254
chromosome_3	19900947	19919166	superscaffold55	21959586	18336049	18354948
chromosome_3	19919328	19944768	superscaffold55	21959586	18308108	18334490
chromosome_3	19967398	20002660	superscaffold55	21959586	18246685	18282293
chromosome_3	20002691	20024128	superscaffold55	21959586	18223871	18245997
chromosome_3	20049725	20067450	superscaffold55	21959586	18173230	18193274
chromosome_3	20069247	20132231	superscaffold55	21959586	18104097	18170445
chromosome_3	20132226	20153766	superscaffold55	21959586	18080344	18103049
chromosome_3	20185767	20223437	superscaffold55	21959586	18008005	18046374
chromosome_3	20223566	20253754	superscaffold55	21959586	17974626	18007171
chromosome_3	20253120	20278570	superscaffold55	21959586	17948577	17974620
chromosome_3	20279549	20360918	superscaffold55	21959586	17860297	17946589
chromosome_3	20369486	20437205	superscaffold55	21959586	17774886	17850329
chromosome_3	20456012	20475422	superscaffold55	21959586	17732219	17753278
chromosome_3	20475386	20501384	superscaffold55	21959586	17704296	17731238
chromosome_3	20517298	20535054	superscaffold55	21959586	17669998	17688101
chromosome_3	20575616	20597472	superscaffold55	21959586	17598917	17622472
chromosome_3	20611320	20630000	superscaffold55	21959586	17562359	17582992
chromosome_3	20629875	20647615	superscaffold55	21959586	17543457	17561730
chromosome_3	20696882	20728670	superscaffold55	21959586	17456242	17487577
chromosome_3	20735538	20752563	superscaffold55	21959586	17429555	17446943
chromosome_3	20758552	20803867	superscaffold55	21959586	17375309	17421673
chromosome_3	20803891	20853900	superscaffold55	21959586	17322341	17374707
chromosome_3	20919839	20946099	superscaffold55	21959586	17217892	17246301
chromosome_3	20977821	21013971	superscaffold55	21959586	17147711	17185151
chromosome_3	21034632	21063223	superscaffold55	21959586	17096323	17126079
chromosome_3	21075181	21094309	superscaffold55	21959586	17065476	17085890
chromosome_3	21115814	21131458	superscaffold55	21959586	17024886	17041114
chromosome_3	21208890	21235543	superscaffold55	21959586	16904576	16932811
chromosome_3	21235782	21283203	superscaffold55	21959586	16850252	16902450
chromosome_3	21316501	21334544	superscaffold55	21959586	16797482	16815176
chromosome_3	21334556	21373086	superscaffold55	21959586	16755661	16796424
chromosome_3	21373118	21394949	superscaffold55	21959586	16732537	16755031
chromosome_3	21394907	21427031	superscaffold55	21959586	16698693	16731724
chromosome_3	21429547	21449047	superscaffold55	21959586	16671087	16692665
chromosome_3	21462819	21485972	superscaffold55	21959586	16627469	16651035
chromosome_3	21544127	21561044	superscaffold55	21959586	16540767	16558081
chromosome_3	21561192	21591571	superscaffold55	21959586	16504464	16539861
chromosome_3	21630050	21683969	superscaffold55	21959586	16410997	16465963
chromosome_3	21685264	21705164	superscaffold55	21959586	16386283	16407668
chromosome_3	21730020	21763963	superscaffold55	21959586	16325228	16358657
chromosome_3	21774221	21799289	superscaffold55	21959586	16289385	16314289
chromosome_3	21940312	21960872	superscaffold55	21959586	16070262	16092749
chromosome_3	21968991	21993114	superscaffold55	21959586	16034217	16059302
chromosome_3	22031498	22048751	superscaffold55	21959586	15970924	15990740
chromosome_3	22080667	22098861	superscaffold55	21959586	15911771	15931324
chromosome_3	22121715	22154613	superscaffold55	21959586	15843218	15880763
chromosome_3	22181712	22198949	superscaffold55	21959586	15794426	15811012
chromosome_3	22229997	22248748	superscaffold55	21959586	15732620	15754062
chromosome_3	22269923	22289414	superscaffold55	21959586	15682429	15702709
chromosome_3	22387846	22410594	superscaffold55	21959586	15523105	15546715
chromosome_3	22435232	22473400	superscaffold55	21959586	15452938	15493055
chromosome_3	22496426	22517002	superscaffold55	21959586	15404421	15425892
chromosome_3	22525949	22541136	superscaffold55	21959586	15376842	15392861
chromosome_3	22569122	22592198	superscaffold55	21959586	15324051	15349083
chromosome_3	22631822	22653776	superscaffold55	21959586	15253723	15278876
chromosome_3	22677845	22699005	superscaffold55	21959586	15195868	15218451
chromosome_3	22816217	22836402	superscaffold55	21959586	15016668	15036736
chromosome_3	22853128	22877225	superscaffold55	21959586	14972830	14998760
chromosome_3	22937490	22951846	superscaffold55	21959586	14892548	14908468
chromosome_3	22953071	22992188	superscaffold55	21959586	14842724	14882626
chromosome_3	22992205	23008940	superscaffold55	21959586	14826580	14843659
chromosome_3	23009820	23065670	superscaffold55	21959586	14766241	14825028
chromosome_3	23067256	23087103	superscaffold55	21959586	14743161	14763927
chromosome_3	23184449	23200478	superscaffold55	21959586	14616902	14634932
chromosome_3	23239366	23260240	superscaffold55	21959586	14550924	14572062
chromosome_3	23260216	23285794	superscaffold55	21959586	14522913	14550254
chromosome_3	23336367	23368130	superscaffold55	21959586	14433475	14465838
chromosome_3	23368123	23394876	superscaffold55	21959586	14405337	14432855
chromosome_3	23430161	23453213	superscaffold55	21959586	14339288	14364447
chromosome_3	23464400	23483520	superscaffold55	21959586	14302895	14322410
chromosome_3	23506515	23546575	superscaffold55	21959586	14236153	14278634
chromosome_3	23562847	23593958	superscaffold55	21959586	14186087	14218722
chromosome_3	23629651	23655308	superscaffold55	21959586	14119661	14145933
chromosome_3	23764113	23812069	superscaffold55	21959586	13942902	13993705
chromosome_3	23812373	23838023	superscaffold55	21959586	13914384	13941828
chromosome_3	23984664	24001493	superscaffold55	21959586	13729641	13746838
chromosome_3	24016586	24037480	superscaffold55	21959586	13687902	13709838
chromosome_3	24160756	24181246	superscaffold55	21959586	13507244	13527326
chromosome_3	24208353	24229710	superscaffold55	21959586	13445721	13469397
chromosome_3	24265510	24283726	superscaffold55	21959586	13385626	13404303
chromosome_3	24361639	24387248	superscaffold55	21959586	13252773	13278217
chromosome_3	24387285	24402893	superscaffold55	21959586	13234940	13251978
chromosome_3	24423298	24452299	superscaffold55	21959586	13180615	13209804
chromosome_3	24452294	24474288	superscaffold55	21959586	13159326	13181700
chromosome_3	24481132	24536453	superscaffold55	21959586	13093579	13151802
chromosome_3	24536847	24564821	superscaffold55	21959586	13061824	13090651
chromosome_3	24566287	24604087	superscaffold55	21959586	13022473	13061570
chromosome_3	24604114	24666146	superscaffold55	21959586	12954363	13019341
chromosome_3	24692183	24757376	superscaffold55	21959586	12857709	12927602
chromosome_3	24798418	24836174	superscaffold55	21959586	12777334	12815436
chromosome_3	24836151	24859555	superscaffold55	21959586	12752780	12776242
chromosome_3	24864985	24882380	superscaffold55	21959586	12728070	12746371
chromosome_3	24931121	24970932	superscaffold55	21959586	12639792	12681541
chromosome_3	24971085	24997627	superscaffold55	21959586	12609460	12638862
chromosome_3	24997633	25013716	superscaffold55	21959586	12591514	12608534
chromosome_3	25025346	25046738	superscaffold55	21959586	12557318	12581813
chromosome_3	25046844	25062926	superscaffold55	21959586	12539821	12556106
chromosome_3	25064509	25092549	superscaffold55	21959586	12503473	12534225
chromosome_3	25097025	25113063	superscaffold55	21959586	12478484	12495651
chromosome_3	25162214	25185340	superscaffold55	21959586	12399475	12422812
chromosome_3	25185323	25201468	superscaffold55	21959586	12381082	12398309
chromosome_3	25211075	25231479	superscaffold55	21959586	12346027	12368079
chromosome_3	25250854	25274643	superscaffold55	21959586	12291895	12317605
chromosome_3	25274635	25290106	superscaffold55	21959586	12274167	12290563
chromosome_3	25359207	25392530	superscaffold55	21959586	12163742	12197124
chromosome_3	25400979	25448700	superscaffold55	21959586	12101525	12150143
chromosome_3	25517027	25536650	superscaffold55	21959586	12000246	12022311
chromosome_3	25646532	25671353	superscaffold55	21959586	11826473	11853546
chromosome_3	25671788	25690200	superscaffold55	21959586	11806422	11825225
chromosome_3	25753257	25808309	superscaffold55	21959586	11671665	11728037
chromosome_3	25808527	25847657	superscaffold55	21959586	11630573	11670538
chromosome_3	25847629	25876433	superscaffold55	21959586	11598666	11629017
chromosome_3	25902787	25928558	superscaffold55	21959586	11545714	11572192
chromosome_3	25927859	25953937	superscaffold55	21959586	11518878	11545710
chromosome_3	25963417	25988272	superscaffold55	21959586	11481458	11507241
chromosome_3	26019297	26046919	superscaffold55	21959586	11413315	11442172
chromosome_3	26056489	26118710	superscaffold55	21959586	11333513	11400249
chromosome_3	26119344	26179907	superscaffold55	21959586	11268432	11333619
chromosome_3	26194122	26212877	superscaffold55	21959586	11229750	11250963
chromosome_3	26222091	26254852	superscaffold55	21959586	11180923	11215191
chromosome_3	26349399	26378719	superscaffold55	21959586	11046488	11077012
chromosome_3	26379713	26405406	superscaffold55	21959586	11019742	11046437
chromosome_3	26422607	26447913	superscaffold55	21959586	10972224	10999877
chromosome_3	26468866	26488339	superscaffold55	21959586	10926985	10948840
chromosome_3	26508592	26529878	superscaffold55	21959586	10881051	10904226
chromosome_3	26567761	26600931	superscaffold55	21959586	10805056	10838012
chromosome_3	26639967	26675861	superscaffold55	21959586	10720866	10758968
chromosome_3	26676731	26697805	superscaffold55	21959586	10699681	10720792
chromosome_3	26699117	26723210	superscaffold55	21959586	10673362	10699484
chromosome_3	26723152	26744009	superscaffold55	21959586	10651326	10672170
chromosome_3	26814678	26835583	superscaffold55	21959586	10545619	10567449
chromosome_3	26845906	26862449	superscaffold55	21959586	10511274	10528736
chromosome_3	26895740	26918339	superscaffold55	21959586	10435821	10458155
chromosome_3	26944288	26966749	superscaffold55	21959586	10380085	10403570
chromosome_3	27017747	27035543	superscaffold55	21959586	10294165	10313102
chromosome_3	27091399	27106797	superscaffold55	21959586	10208385	10225406
chromosome_3	27131446	27159588	superscaffold55	21959586	10149674	10179155
chromosome_3	27166870	27186372	superscaffold55	21959586	10120301	10141368
chromosome_3	27186337	27211694	superscaffold55	21959586	10090915	10118830
chromosome_3	27211703	27227900	superscaffold55	21959586	10071641	10090286
chromosome_3	27264007	27291872	superscaffold55	21959586	9992724	10024833
chromosome_3	27291878	27316950	superscaffold55	21959586	9964522	9990064
chromosome_3	27402784	27420630	superscaffold55	21959586	9852689	9870739
chromosome_3	27426377	27447110	superscaffold55	21959586	9824564	9846878
chromosome_3	27447776	27463404	superscaffold55	21959586	9806957	9824495
chromosome_3	27465181	27498485	superscaffold55	21959586	9771203	9806934
chromosome_3	27520085	27559072	superscaffold55	21959586	9699357	9738925
chromosome_3	27690490	27755969	superscaffold55	21959586	9488206	9556613
chromosome_3	27766292	27780849	superscaffold55	21959586	9459106	9474063
chromosome_3	27792472	27810454	superscaffold55	21959586	9427307	9445812
chromosome_3	27810429	27831385	superscaffold55	21959586	9404782	9426377
chromosome_3	27848519	27881818	superscaffold55	21959586	9349951	9385831
chromosome_3	27982175	28002348	superscaffold55	21959586	9199938	9220838
chromosome_3	28183263	28205779	superscaffold55	21959586	8963888	8986926
chromosome_3	28338578	28371441	superscaffold55	21959586	8770896	8804583
chromosome_3	28444028	28463039	superscaffold55	21959586	8671646	8691600
chromosome_3	28464638	28482206	superscaffold55	21959586	8652468	8671356
chromosome_3	28585499	28608325	superscaffold55	21959586	8517333	8538856
chromosome_3	28641578	28657893	superscaffold55	21959586	8463742	8481162
chromosome_3	28716826	28734455	superscaffold55	21959586	8362421	8382123
chromosome_3	28828891	28847041	superscaffold55	21959586	8237734	8257770
chromosome_3	28847349	28869415	superscaffold55	21959586	8210463	8234864
chromosome_3	28869461	28894080	superscaffold55	21959586	8181434	8206662
chromosome_3	28920777	28955683	superscaffold55	21959586	8108773	8145157
chromosome_3	28968068	28989902	superscaffold55	21959586	8067226	8090051
chromosome_3	29156807	29178217	superscaffold55	21959586	7837429	7859216
chromosome_3	29178307	29200066	superscaffold55	21959586	7813026	7836159
chromosome_3	29211993	29231829	superscaffold55	21959586	7772997	7793746
chromosome_3	29264310	29284490	superscaffold55	21959586	7715123	7735788
chromosome_3	29293616	29309951	superscaffold55	21959586	7683496	7700525
chromosome_3	29310454	29333730	superscaffold55	21959586	7658947	7683737
chromosome_3	29333806	29355761	superscaffold55	21959586	7633205	7655243
chromosome_3	29368785	29400779	superscaffold55	21959586	7580843	7616513
chromosome_3	29737975	29752228	superscaffold55	21959586	7140780	7156171
chromosome_3	29777436	29793829	superscaffold55	21959586	7094145	7110847
chromosome_3	29803687	29820857	superscaffold55	21959586	7058951	7078661
chromosome_3	29874042	29897346	superscaffold55	21959586	6973776	6997054
chromosome_3	29900341	29918114	superscaffold55	21959586	6948335	6966790
chromosome_3	29936645	29956044	superscaffold55	21959586	6903739	6923492
chromosome_3	29967498	30053355	superscaffold55	21959586	6800749	6887852
chromosome_3	30096255	30115170	superscaffold55	21959586	6729924	6749347
chromosome_3	30137713	30157377	superscaffold55	21959586	6680925	6701017
chromosome_3	30320463	30338786	superscaffold55	21959586	6439278	6459537
chromosome_3	30379185	30399627	superscaffold55	21959586	6330615	6352483
chromosome_3	30609233	30630724	superscaffold55	21959586	5983379	6006086
chromosome_3	30702359	30730042	superscaffold55	21959586	5868119	5898031
chromosome_3	30733074	30751716	superscaffold55	21959586	5840680	5862312
chromosome_3	30751717	30803020	superscaffold55	21959586	5785397	5839840
chromosome_3	30833460	30856106	superscaffold55	21959586	5724177	5747222
chromosome_3	30891790	30916284	superscaffold55	21959586	5649273	5675286
chromosome_3	30916292	30965325	superscaffold55	21959586	5596306	5647416
chromosome_3	30974101	30996745	superscaffold55	21959586	5559626	5585263
chromosome_3	30996711	31016922	superscaffold55	21959586	5537149	5559078
chromosome_3	31049973	31089908	superscaffold55	21959586	5441064	5483268
chromosome_3	31123331	31160162	superscaffold55	21959586	5357425	5396734
chromosome_3	31256858	31274006	superscaffold55	21959586	5203597	5221148
chromosome_3	31274061	31290215	superscaffold55	21959586	5184409	5202976
chromosome_3	31356122	31380805	superscaffold55	21959586	5076442	5101363
chromosome_3	31437891	31472849	superscaffold55	21959586	4966233	5001304
chromosome_3	31473073	31493992	superscaffold55	21959586	4943093	4965219
chromosome_3	31658608	31678541	superscaffold55	21959586	4723697	4745445
chromosome_3	31720069	31738062	superscaffold55	21959586	4652175	4670883
chromosome_3	31758384	31775311	superscaffold55	21959586	4600726	4619459
chromosome_3	31804340	31834822	superscaffold55	21959586	4523394	4556278
chromosome_3	31864392	31884927	superscaffold55	21959586	4470659	4492231
chromosome_3	31909077	31933222	superscaffold55	21959586	4418618	4443741
chromosome_3	32058321	32080469	superscaffold55	21959586	4244261	4268433
